player,runs,balls,dismissed,opponent,date,venue,type
KD Karthik,4,1,,South Africa,2022-06-17,"Saurashtra Cricket Association Stadium, Rajkot",batting
KD Karthik,0,1,,South Africa,2022-06-17,"Saurashtra Cricket Association Stadium, Rajkot",batting
KD Karthik,4,1,,South Africa,2022-06-17,"Saurashtra Cricket Association Stadium, Rajkot",batting
KD Karthik,4,1,,South Africa,2022-06-17,"Saurashtra Cricket Association Stadium, Rajkot",batting
KD Karthik,1,1,,South Africa,2022-06-17,"Saurashtra Cricket Association Stadium, Rajkot",batting
HH Pandya,0,1,,South Africa,2022-06-17,"Saurashtra Cricket Association Stadium, Rajkot",batting
KD Karthik,6,1,,South Africa,2022-06-17,"Saurashtra Cricket Association Stadium, Rajkot",batting
KD Karthik,4,1,,South Africa,2022-06-17,"Saurashtra Cricket Association Stadium, Rajkot",batting
KD Karthik,4,1,,South Africa,2022-06-17,"Saurashtra Cricket Association Stadium, Rajkot",batting
KD Karthik,0,1,,South Africa,2022-06-17,"Saurashtra Cricket Association Stadium, Rajkot",batting
KD Karthik,1,1,,South Africa,2022-06-17,"Saurashtra Cricket Association Stadium, Rajkot",batting
HH Pandya,1,1,,South Africa,2022-06-17,"Saurashtra Cricket Association Stadium, Rajkot",batting
HH Pandya,6,1,,South Africa,2022-06-17,"Saurashtra Cricket Association Stadium, Rajkot",batting
HH Pandya,0,1,HH Pandya,South Africa,2022-06-17,"Saurashtra Cricket Association Stadium, Rajkot",batting
KD Karthik,4,1,,South Africa,2022-06-17,"Saurashtra Cricket Association Stadium, Rajkot",batting
KD Karthik,1,1,,South Africa,2022-06-17,"Saurashtra Cricket Association Stadium, Rajkot",batting
AR Patel,0,1,,South Africa,2022-06-17,"Saurashtra Cricket Association Stadium, Rajkot",batting
KD Karthik,1,1,,South Africa,2022-06-17,"Saurashtra Cricket Association Stadium, Rajkot",batting
KD Karthik,6,1,,South Africa,2022-06-17,"Saurashtra Cricket Association Stadium, Rajkot",batting
KD Karthik,0,1,KD Karthik,South Africa,2022-06-17,"Saurashtra Cricket Association Stadium, Rajkot",batting
HV Patel,0,1,,South Africa,2022-06-17,"Saurashtra Cricket Association Stadium, Rajkot",batting
HV Patel,1,1,,South Africa,2022-06-17,"Saurashtra Cricket Association Stadium, Rajkot",batting
AR Patel,2,1,,South Africa,2022-06-17,"Saurashtra Cricket Association Stadium, Rajkot",batting
AR Patel,2,1,,South Africa,2022-06-17,"Saurashtra Cricket Association Stadium, Rajkot",batting
AR Patel,4,1,,South Africa,2022-06-17,"Saurashtra Cricket Association Stadium, Rajkot",batting
YBK Jaiswal,0,1,,Bangladesh,2023-10-06,Zhejiang University of Technology Cricket Field,batting
YBK Jaiswal,0,1,,Bangladesh,2023-10-06,Zhejiang University of Technology Cricket Field,batting
YBK Jaiswal,0,1,,Bangladesh,2023-10-06,Zhejiang University of Technology Cricket Field,batting
YBK Jaiswal,0,1,YBK Jaiswal,Bangladesh,2023-10-06,Zhejiang University of Technology Cricket Field,batting
Tilak Varma,1,1,,Bangladesh,2023-10-06,Zhejiang University of Technology Cricket Field,batting
RD Gaikwad,4,1,,Bangladesh,2023-10-06,Zhejiang University of Technology Cricket Field,batting
Tilak Varma,1,1,,Bangladesh,2023-10-06,Zhejiang University of Technology Cricket Field,batting
RD Gaikwad,1,1,,Bangladesh,2023-10-06,Zhejiang University of Technology Cricket Field,batting
Tilak Varma,6,1,,Bangladesh,2023-10-06,Zhejiang University of Technology Cricket Field,batting
Tilak Varma,0,1,,Bangladesh,2023-10-06,Zhejiang University of Technology Cricket Field,batting
Tilak Varma,0,1,,Bangladesh,2023-10-06,Zhejiang University of Technology Cricket Field,batting
Tilak Varma,2,1,,Bangladesh,2023-10-06,Zhejiang University of Technology Cricket Field,batting
RD Gaikwad,6,1,,Bangladesh,2023-10-06,Zhejiang University of Technology Cricket Field,batting
RD Gaikwad,6,1,,Bangladesh,2023-10-06,Zhejiang University of Technology Cricket Field,batting
RD Gaikwad,0,1,,Bangladesh,2023-10-06,Zhejiang University of Technology Cricket Field,batting
RD Gaikwad,4,1,,Bangladesh,2023-10-06,Zhejiang University of Technology Cricket Field,batting
RD Gaikwad,4,1,,Bangladesh,2023-10-06,Zhejiang University of Technology Cricket Field,batting
RD Gaikwad,0,1,,Bangladesh,2023-10-06,Zhejiang University of Technology Cricket Field,batting
RD Gaikwad,0,1,,Bangladesh,2023-10-06,Zhejiang University of Technology Cricket Field,batting
Tilak Varma,0,1,,Bangladesh,2023-10-06,Zhejiang University of Technology Cricket Field,batting
Tilak Varma,0,1,,Bangladesh,2023-10-06,Zhejiang University of Technology Cricket Field,batting
Tilak Varma,6,1,,Bangladesh,2023-10-06,Zhejiang University of Technology Cricket Field,batting
Tilak Varma,6,1,,Bangladesh,2023-10-06,Zhejiang University of Technology Cricket Field,batting
Tilak Varma,1,1,,Bangladesh,2023-10-06,Zhejiang University of Technology Cricket Field,batting
RD Gaikwad,0,1,,Bangladesh,2023-10-06,Zhejiang University of Technology Cricket Field,batting
RD Gaikwad,0,1,,Bangladesh,2023-10-06,Zhejiang University of Technology Cricket Field,batting
Tilak Varma,6,1,,Bangladesh,2023-10-06,Zhejiang University of Technology Cricket Field,batting
Tilak Varma,4,1,,Bangladesh,2023-10-06,Zhejiang University of Technology Cricket Field,batting
Tilak Varma,1,1,,Bangladesh,2023-10-06,Zhejiang University of Technology Cricket Field,batting
RD Gaikwad,0,1,,Bangladesh,2023-10-06,Zhejiang University of Technology Cricket Field,batting
RD Gaikwad,0,1,,Bangladesh,2023-10-06,Zhejiang University of Technology Cricket Field,batting
RD Gaikwad,6,1,,Bangladesh,2023-10-06,Zhejiang University of Technology Cricket Field,batting
Tilak Varma,1,1,,Bangladesh,2023-10-06,Zhejiang University of Technology Cricket Field,batting
RD Gaikwad,0,1,,Bangladesh,2023-10-06,Zhejiang University of Technology Cricket Field,batting
RD Gaikwad,0,1,,Bangladesh,2023-10-06,Zhejiang University of Technology Cricket Field,batting
RD Gaikwad,0,1,,Bangladesh,2023-10-06,Zhejiang University of Technology Cricket Field,batting
RD Gaikwad,0,1,,Bangladesh,2023-10-06,Zhejiang University of Technology Cricket Field,batting
RD Gaikwad,0,1,,Bangladesh,2023-10-06,Zhejiang University of Technology Cricket Field,batting
Tilak Varma,0,1,,Bangladesh,2023-10-06,Zhejiang University of Technology Cricket Field,batting
Tilak Varma,4,1,,Bangladesh,2023-10-06,Zhejiang University of Technology Cricket Field,batting
Tilak Varma,1,1,,Bangladesh,2023-10-06,Zhejiang University of Technology Cricket Field,batting
RD Gaikwad,1,1,,Bangladesh,2023-10-06,Zhejiang University of Technology Cricket Field,batting
Tilak Varma,0,1,,Bangladesh,2023-10-06,Zhejiang University of Technology Cricket Field,batting
Tilak Varma,0,1,,Bangladesh,2023-10-06,Zhejiang University of Technology Cricket Field,batting
RD Gaikwad,0,1,,Bangladesh,2023-10-06,Zhejiang University of Technology Cricket Field,batting
RD Gaikwad,1,1,,Bangladesh,2023-10-06,Zhejiang University of Technology Cricket Field,batting
Tilak Varma,0,1,,Bangladesh,2023-10-06,Zhejiang University of Technology Cricket Field,batting
Tilak Varma,0,1,,Bangladesh,2023-10-06,Zhejiang University of Technology Cricket Field,batting
Tilak Varma,6,1,,Bangladesh,2023-10-06,Zhejiang University of Technology Cricket Field,batting
Tilak Varma,1,1,,Bangladesh,2023-10-06,Zhejiang University of Technology Cricket Field,batting
Tilak Varma,1,1,,Bangladesh,2023-10-06,Zhejiang University of Technology Cricket Field,batting
RD Gaikwad,0,1,,Bangladesh,2023-10-06,Zhejiang University of Technology Cricket Field,batting
RD Gaikwad,1,1,,Bangladesh,2023-10-06,Zhejiang University of Technology Cricket Field,batting
Tilak Varma,6,1,,Bangladesh,2023-10-06,Zhejiang University of Technology Cricket Field,batting
Tilak Varma,1,1,,Bangladesh,2023-10-06,Zhejiang University of Technology Cricket Field,batting
RD Gaikwad,1,1,,Bangladesh,2023-10-06,Zhejiang University of Technology Cricket Field,batting
RD Gaikwad,4,1,,Bangladesh,2023-10-06,Zhejiang University of Technology Cricket Field,batting
RD Gaikwad,1,1,,Bangladesh,2023-10-06,Zhejiang University of Technology Cricket Field,batting
SV Samson,0,1,,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
SV Samson,4,1,,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
SV Samson,4,1,,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
SV Samson,1,1,,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
Abhishek Sharma,2,1,,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
Abhishek Sharma,4,1,,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
SV Samson,0,1,,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
SV Samson,1,1,,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
Abhishek Sharma,0,1,,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
Abhishek Sharma,0,1,,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
Abhishek Sharma,1,1,,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
SV Samson,0,1,SV Samson,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
Abhishek Sharma,0,1,,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
Abhishek Sharma,0,1,,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
Abhishek Sharma,4,1,,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
Abhishek Sharma,4,1,,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
Abhishek Sharma,0,1,,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
Abhishek Sharma,0,1,Abhishek Sharma,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
SA Yadav,2,1,,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
SA Yadav,0,1,,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
SA Yadav,1,1,,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
Nithish Kumar Reddy,0,1,,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
SA Yadav,0,1,,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
SA Yadav,0,1,,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
Nithish Kumar Reddy,1,1,,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
SA Yadav,0,1,,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
SA Yadav,1,1,,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
Nithish Kumar Reddy,4,1,,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
Nithish Kumar Reddy,1,1,,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
SA Yadav,0,1,,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
Nithish Kumar Reddy,1,1,,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
SA Yadav,4,1,,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
SA Yadav,0,1,SA Yadav,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
RK Singh,0,1,,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
RK Singh,4,1,,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
RK Singh,0,1,,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
Nithish Kumar Reddy,0,1,,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
RK Singh,1,1,,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
Nithish Kumar Reddy,2,1,,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
Nithish Kumar Reddy,1,1,,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
RK Singh,1,1,,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
Nithish Kumar Reddy,0,1,,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
RK Singh,1,1,,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
Nithish Kumar Reddy,1,1,,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
RK Singh,1,1,,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
Nithish Kumar Reddy,1,1,,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
RK Singh,6,1,,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
RK Singh,1,1,,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
RK Singh,1,1,,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
Nithish Kumar Reddy,0,1,,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
Nithish Kumar Reddy,1,1,,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
RK Singh,1,1,,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
Nithish Kumar Reddy,0,1,,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
Nithish Kumar Reddy,6,1,,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
Nithish Kumar Reddy,0,1,,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
Nithish Kumar Reddy,4,1,,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
RK Singh,4,1,,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
RK Singh,0,1,,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
Nithish Kumar Reddy,6,1,,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
Nithish Kumar Reddy,6,1,,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
Nithish Kumar Reddy,1,1,,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
RK Singh,6,1,,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
Nithish Kumar Reddy,1,1,,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
RK Singh,1,1,,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
Nithish Kumar Reddy,0,1,,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
Nithish Kumar Reddy,6,1,,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
Nithish Kumar Reddy,1,1,,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
RK Singh,4,1,,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
Nithish Kumar Reddy,1,1,,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
RK Singh,1,1,,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
Nithish Kumar Reddy,0,1,,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
Nithish Kumar Reddy,4,1,,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
Nithish Kumar Reddy,1,1,,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
RK Singh,1,1,,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
RK Singh,1,1,,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
Nithish Kumar Reddy,6,1,,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
Nithish Kumar Reddy,4,1,,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
Nithish Kumar Reddy,2,1,,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
Nithish Kumar Reddy,6,1,,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
Nithish Kumar Reddy,0,1,,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
Nithish Kumar Reddy,6,1,,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
RK Singh,1,1,,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
Nithish Kumar Reddy,0,1,,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
Nithish Kumar Reddy,0,1,Nithish Kumar Reddy,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
HH Pandya,1,1,,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
RK Singh,1,1,,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
HH Pandya,1,1,,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
HH Pandya,0,1,,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
HH Pandya,4,1,,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
HH Pandya,6,1,,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
HH Pandya,1,1,,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
RK Singh,1,1,,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
HH Pandya,1,1,,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
HH Pandya,1,1,,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
RK Singh,1,1,,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
HH Pandya,1,1,,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
RK Singh,4,1,,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
RK Singh,4,1,,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
RK Singh,6,1,,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
HH Pandya,0,1,,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
HH Pandya,2,1,,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
HH Pandya,1,1,,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
RK Singh,0,1,,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
RK Singh,0,1,,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
RK Singh,0,1,RK Singh,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
HH Pandya,6,1,,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
HH Pandya,1,1,,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
R Parag,1,1,,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
HH Pandya,0,1,,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
HH Pandya,1,1,,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
R Parag,1,1,,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
R Parag,1,1,,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
HH Pandya,4,1,,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
HH Pandya,1,1,,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
R Parag,6,1,,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
R Parag,6,1,,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
R Parag,0,1,R Parag,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
HH Pandya,0,1,,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
HH Pandya,0,1,HH Pandya,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
CV Varun,0,1,,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
CV Varun,0,1,CV Varun,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
Arshdeep Singh,6,1,,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
Arshdeep Singh,0,1,Arshdeep Singh,Bangladesh,2024-10-09,"Arun Jaitley Stadium, Delhi",batting
KL Rahul,0,1,,Hong Kong,2022-08-31,Dubai International Cricket Stadium,batting
KL Rahul,0,1,,Hong Kong,2022-08-31,Dubai International Cricket Stadium,batting
KL Rahul,0,1,,Hong Kong,2022-08-31,Dubai International Cricket Stadium,batting
KL Rahul,1,1,,Hong Kong,2022-08-31,Dubai International Cricket Stadium,batting
RG Sharma,1,1,,Hong Kong,2022-08-31,Dubai International Cricket Stadium,batting
KL Rahul,1,1,,Hong Kong,2022-08-31,Dubai International Cricket Stadium,batting
RG Sharma,1,1,,Hong Kong,2022-08-31,Dubai International Cricket Stadium,batting
RG Sharma,1,1,,Hong Kong,2022-08-31,Dubai International Cricket Stadium,batting
KL Rahul,0,1,,Hong Kong,2022-08-31,Dubai International Cricket Stadium,batting
KL Rahul,0,1,,Hong Kong,2022-08-31,Dubai International Cricket Stadium,batting
KL Rahul,0,1,,Hong Kong,2022-08-31,Dubai International Cricket Stadium,batting
KL Rahul,0,1,,Hong Kong,2022-08-31,Dubai International Cricket Stadium,batting
KL Rahul,0,1,,Hong Kong,2022-08-31,Dubai International Cricket Stadium,batting
RG Sharma,6,1,,Hong Kong,2022-08-31,Dubai International Cricket Stadium,batting
RG Sharma,0,1,,Hong Kong,2022-08-31,Dubai International Cricket Stadium,batting
RG Sharma,1,1,,Hong Kong,2022-08-31,Dubai International Cricket Stadium,batting
KL Rahul,2,1,,Hong Kong,2022-08-31,Dubai International Cricket Stadium,batting
KL Rahul,0,1,,Hong Kong,2022-08-31,Dubai International Cricket Stadium,batting
KL Rahul,6,1,,Hong Kong,2022-08-31,Dubai International Cricket Stadium,batting
KL Rahul,1,1,,Hong Kong,2022-08-31,Dubai International Cricket Stadium,batting
RG Sharma,4,1,,Hong Kong,2022-08-31,Dubai International Cricket Stadium,batting
KL Rahul,1,1,,Hong Kong,2022-08-31,Dubai International Cricket Stadium,batting
RG Sharma,1,1,,Hong Kong,2022-08-31,Dubai International Cricket Stadium,batting
KL Rahul,1,1,,Hong Kong,2022-08-31,Dubai International Cricket Stadium,batting
RG Sharma,0,1,,Hong Kong,2022-08-31,Dubai International Cricket Stadium,batting
RG Sharma,2,1,,Hong Kong,2022-08-31,Dubai International Cricket Stadium,batting
RG Sharma,0,1,,Hong Kong,2022-08-31,Dubai International Cricket Stadium,batting
KL Rahul,0,1,,Hong Kong,2022-08-31,Dubai International Cricket Stadium,batting
